date,employee_id,role,warehouse_id,shift,tasks_completed,picks,hours_worked,picks_per_hour,errors,rework,overtime_hours
2025-10-09,E-1051,Packer,WH-01,Night,54,184,8.731851847410983,21.072276902471323,3,0,0.6882170413132154
2025-02-03,E-1116,Picker,WH-01,Day,130,128,6.179375926811487,20.714065872675764,1,2,3.6966881952613133
2025-01-28,E-1042,Picker,WH-03,Night,100,104,10.218759268039005,10.177360800080551,3,1,0.04202713692068327
2024-08-13,E-1067,Supervisor,WH-02,Day,121,126,11.345809996120806,11.105421300293242,2,1,2.090838155001783
2024-06-28,E-1120,Packer,WH-03,Day,126,99,6.998749684704145,14.145383741379655,1,2,1.5732559999319804
2025-07-23,E-1040,Packer,WH-02,Day,106,85,6.02188246459508,14.115187484934665,4,0,1.0870919077756729
2025-01-24,E-1048,Supervisor,WH-03,Night,173,77,10.150840226860298,7.585578954956762,1,1,0.15905482781254365
2024-04-23,E-1056,Supervisor,WH-01,Night,94,118,8.52368705678853,13.84377432135089,3,1,2.3474151165067387
2024-06-21,E-1044,Packer,WH-03,Night,132,51,7.187800866196431,7.095355164866674,4,2,2.6427819647134854
2025-01-23,E-1131,Picker,WH-02,Night,114,91,8.808202934472561,10.331278772410473,0,2,3.408826700615312
2025-07-31,E-1039,Picker,WH-01,Day,110,169,6.534324487012135,25.863423271358904,2,0,1.586101605020363
2026-01-14,E-1078,Supervisor,WH-02,Day,196,143,8.9686140734538,15.944492519001981,3,0,3.3413650483913107
2026-01-05,E-1047,Supervisor,WH-03,Day,88,178,7.356651517178602,24.1957906507261,4,2,2.721096794143055
2025-08-25,E-1082,Packer,WH-01,Day,130,155,6.153462126226833,25.18907191113933,1,1,2.1312272684357327
2024-10-05,E-1032,Picker,WH-01,Night,57,90,8.613902769510446,10.448225665903932,2,0,0.787981796107112
2025-11-17,E-1147,Supervisor,WH-03,Night,120,165,9.39185671122368,17.56841113246732,4,0,3.191701264730758
2025-11-07,E-1051,Supervisor,WH-03,Night,71,70,9.300337198113656,7.526608821688505,1,2,2.3998656737050745
2024-12-25,E-1041,Supervisor,WH-01,Day,187,160,7.282336619605211,21.97097008249447,4,0,2.4080400325923508
2024-11-12,E-1061,Packer,WH-02,Night,100,57,9.524237710741309,5.984730928724737,1,0,2.3128265652865165
2025-04-02,E-1134,Supervisor,WH-01,Night,68,79,6.851289456091903,11.53067616049359,3,2,2.13215265385869
2025-09-07,E-1148,Packer,WH-03,Day,83,81,7.472408707792772,10.839878166129658,0,1,0.9047742946689281
2024-12-12,E-1059,Picker,WH-02,Day,143,80,9.126065471139519,8.766099723149463,3,1,3.388946310785679
2024-12-02,E-1071,Supervisor,WH-03,Day,119,73,7.172793663793115,10.177345595272032,0,2,1.6747125427331828
2025-03-02,E-1048,Supervisor,WH-03,Day,99,69,6.684073867211512,10.323045700987397,1,2,3.712419926521646
2024-09-22,E-1037,Packer,WH-01,Day,114,126,9.644992662715651,13.06377354615046,2,1,2.9917101482572646
2024-05-28,E-1133,Packer,WH-02,Day,174,101,9.645844695692295,10.470829998445366,1,2,1.4251718413242838
2024-12-13,E-1066,Picker,WH-01,Day,87,139,6.94990992645113,20.000259207816573,4,0,3.5827975457865375
2025-11-29,E-1045,Picker,WH-02,Day,85,65,7.928521446941802,8.198249879877903,1,0,1.0968245291610024
2025-02-04,E-1021,Packer,WH-01,Day,112,92,6.20391085574805,14.829355569279356,1,2,1.792753503689413
2026-02-18,E-1119,Packer,WH-03,Night,83,159,10.20398800242523,15.582142978040519,2,0,3.077210691358454
2024-07-18,E-1113,Picker,WH-01,Night,169,137,9.3401926399473,14.667791691368475,3,0,2.841500535917327
2024-03-13,E-1021,Picker,WH-03,Night,94,73,6.78673444797624,10.75627764126945,1,2,2.0871453235156134
2025-11-26,E-1106,Supervisor,WH-02,Night,127,111,9.889174674832217,11.224394719459564,3,1,1.7169244532545758
2025-06-09,E-1147,Packer,WH-02,Day,50,118,9.171308765359539,12.866211684606181,3,2,3.5502437195433356
2024-08-14,E-1126,Picker,WH-03,Night,193,186,11.879241911109247,15.657564800162563,4,1,1.593548164964607
2024-12-28,E-1015,Supervisor,WH-03,Night,94,175,6.494581661679994,26.94553846825165,2,1,1.1337194496963705
2024-05-20,E-1015,Supervisor,WH-03,Day,110,66,6.484423070400082,10.178237799022554,3,0,3.813967148448955
2025-12-19,E-1051,Picker,WH-03,Day,148,148,10.788819250681783,13.717905227733551,4,1,3.7715674769800356
2025-12-02,E-1045,Packer,WH-03,Day,153,182,10.724534943776135,16.97043283966562,4,1,1.3885608275138717
2024-07-06,E-1096,Supervisor,WH-01,Day,60,175,7.385821475018011,23.69404684257864,2,0,3.028524603045354
2024-08-09,E-1120,Supervisor,WH-03,Night,88,93,6.871770820685128,13.533629456915989,0,2,1.1006675978287994
2024-11-18,E-1064,Packer,WH-01,Day,95,52,11.431309022186518,4.5489103565545745,2,0,0.1817039449193918
2025-06-27,E-1127,Supervisor,WH-03,Night,158,90,6.932176375187993,12.982935679786321,4,1,3.8079056840052834
2024-08-05,E-1078,Packer,WH-01,Night,144,181,6.9433602222895185,26.068069955373375,1,0,1.6738998446001876
2025-05-02,E-1022,Packer,WH-03,Day,149,127,7.365334938199138,17.242936141482815,3,1,0.6436973621514555
2024-05-27,E-1106,Picker,WH-02,Day,132,68,10.024940986797514,6.783082323332731,4,2,1.2578246034533493
2024-11-23,E-1081,Supervisor,WH-01,Day,133,174,9.277994126808087,18.754053691114084,3,0,0.5595171435495749
2024-12-04,E-1049,Picker,WH-02,Day,71,106,9.491270993009636,11.1681565175064,0,1,2.8527677134440026
2024-09-25,E-1118,Picker,WH-02,Night,177,125,7.267490574804399,17.199884707571748,1,0,3.7137584614230756
2025-03-21,E-1082,Supervisor,WH-03,Night,97,64,9.557118210377602,6.696579302587841,0,2,0.9044878847548685
2025-09-08,E-1062,Supervisor,WH-01,Night,65,81,11.445297361051656,7.077142466882772,4,0,2.2153698585670174
2024-07-02,E-1076,Supervisor,WH-01,Night,185,85,6.1443309143253115,13.833890326744156,1,2,0.3856772346984645
2025-11-17,E-1064,Packer,WH-03,Day,192,145,11.290843526979444,12.842264588427149,2,2,0.6029818184379514
2024-11-20,E-1134,Supervisor,WH-01,Day,197,105,11.821555119391999,8.882080144240813,2,1,0.5464008577429915
2026-01-18,E-1143,Packer,WH-03,Day,90,53,7.436807984448361,7.126713518868859,0,1,3.7900580934349746
2025-03-11,E-1121,Supervisor,WH-02,Day,146,91,9.925496570685269,9.168307031485604,1,0,1.5594456958317178
2025-08-26,E-1056,Picker,WH-02,Day,58,197,11.157985839102547,17.655516223154212,2,0,2.8069609796989936
2025-06-24,E-1002,Packer,WH-01,Day,132,103,8.601536509691808,11.974604756248425,4,0,1.1796005736111068
2026-01-05,E-1082,Picker,WH-03,Night,89,113,6.86249238350838,16.46632064343799,0,2,1.3325496185494772
2025-11-13,E-1043,Supervisor,WH-03,Night,152,82,7.564791811574098,10.839690244289388,3,1,1.833775493208492
2025-04-02,E-1114,Packer,WH-02,Night,124,146,8.378489226096422,17.42557590755799,4,2,1.0040686341036773
2024-03-24,E-1003,Packer,WH-02,Night,80,155,9.966568795829774,15.551992182590995,2,1,3.5921819507749437
2025-03-14,E-1017,Packer,WH-03,Night,61,134,11.191070574263856,11.973832093254801,0,2,0.7684222287282028
2025-05-12,E-1098,Supervisor,WH-03,Day,121,78,11.137448787721162,7.003399206288033,2,0,2.350279806885561
2024-03-21,E-1084,Packer,WH-02,Night,189,189,11.04232559952573,17.115959704006336,1,2,0.26333270691023847
2024-12-25,E-1025,Supervisor,WH-01,Night,102,84,7.939435051949111,10.580097884846127,2,0,3.533074138373884
2024-08-01,E-1146,Supervisor,WH-03,Night,154,196,11.924901056975132,16.43619507311177,2,0,3.9059483504618844
2024-03-01,E-1118,Picker,WH-02,Night,79,196,10.529806265753187,18.613827743200204,3,2,2.4745938570582027
2024-08-11,E-1051,Picker,WH-02,Night,63,88,8.078335442042132,10.89333324066008,0,0,2.5550582826736328
2024-12-08,E-1064,Supervisor,WH-02,Night,103,67,10.776506102609494,6.217228419123354,1,0,2.3199786655322123
2025-04-28,E-1096,Supervisor,WH-02,Night,163,150,9.010846721190799,16.646604324901585,3,0,2.215088995468358
2024-11-12,E-1051,Supervisor,WH-03,Day,56,84,9.309283477159937,9.023250844825128,4,0,3.3358565853545077
2026-01-20,E-1083,Supervisor,WH-01,Night,51,74,6.422429625912826,11.522119246185172,2,1,3.006980516593007
2024-12-25,E-1107,Picker,WH-02,Night,157,90,7.792235187387025,11.549959393638343,0,1,3.8509938807850776
2024-05-26,E-1035,Packer,WH-03,Night,129,187,7.345720758358543,25.45699818322342,2,2,0.30820139318659434
2024-12-19,E-1092,Packer,WH-03,Day,182,166,7.152196514598706,23.20965309904015,2,1,2.0290606465529812
2025-01-01,E-1055,Picker,WH-03,Day,183,191,6.272739953386928,30.44921380757554,4,1,0.7430805768973752
2025-05-18,E-1035,Supervisor,WH-02,Day,69,175,10.807636782836802,16.19225400671411,0,0,2.4382343180163497
2026-02-23,E-1138,Supervisor,WH-03,Night,158,101,10.079834923668331,10.020005363663564,2,0,1.7588790752860053
2025-10-17,E-1021,Supervisor,WH-02,Night,195,169,7.017262384960498,24.083465991267953,2,1,0.8842112338492227
2024-09-23,E-1041,Supervisor,WH-01,Day,175,61,6.607167625387024,9.232397822876006,0,1,3.347588280067492
2025-03-30,E-1108,Packer,WH-02,Night,68,136,11.631681525526691,11.692204579495812,2,2,0.7470652869669658
2025-06-13,E-1073,Supervisor,WH-01,Night,126,104,6.331135822597316,16.426752310193613,0,2,0.8115283295570945
2026-01-09,E-1079,Picker,WH-02,Night,115,116,6.573802615387941,17.645799058290475,4,1,2.039102200014198
2025-01-13,E-1047,Supervisor,WH-02,Night,70,193,11.53303883589137,16.734531353469023,3,1,1.7095302185182182
2025-06-20,E-1055,Supervisor,WH-03,Night,135,154,11.30978462069324,13.616528091810867,3,0,3.924120906969899
2025-07-30,E-1042,Supervisor,WH-02,Night,117,76,7.3388083792828125,10.355904674462575,4,2,1.335944292470753
2025-03-26,E-1103,Picker,WH-01,Day,109,128,7.059058667490719,18.132729309855716,4,0,3.1427215051063033
2025-09-29,E-1090,Supervisor,WH-01,Day,104,75,6.631489415114283,11.309676500283986,1,0,0.6004155293450077
2025-09-18,E-1130,Supervisor,WH-03,Day,108,55,10.547910188427284,5.2143030247208255,1,0,1.1642096640722066
2026-01-27,E-1144,Picker,WH-02,Day,161,137,9.330538718663723,14.68296784685767,2,1,1.6232787488670235
2026-02-26,E-1135,Picker,WH-01,Day,75,99,9.009844959922248,10.987980419238461,3,2,0.7384845265361073
2025-11-22,E-1058,Picker,WH-02,Night,98,95,8.177017091337788,11.617928510952602,4,1,1.4087791192985857
2025-12-06,E-1132,Supervisor,WH-03,Night,114,51,6.261941949618652,8.144438324457138,3,0,0.11940141323119313
2025-07-12,E-1010,Packer,WH-02,Night,138,186,6.78706887311967,27.40505562521355,2,0,3.9756639843216095
2025-05-03,E-1070,Supervisor,WH-01,Night,155,115,6.14907846951272,18.701989342008368,0,1,3.770767638274667
2025-04-11,E-1104,Picker,WH-01,Day,141,79,7.7080434692421615,10.249034053224808,4,1,3.095077770841533
2025-06-28,E-1050,Packer,WH-02,Night,185,188,7.93535421048076,23.69144401288296,2,1,0.9954543548032282
2025-08-29,E-1073,Packer,WH-01,Day,58,184,7.191900047233199,25.58433776770671,4,1,0.38900943763718177
2024-05-27,E-1080,Packer,WH-01,Day,136,170,9.708810070369667,17.509869774754712,3,2,1.9434500092677753
2025-12-23,E-1121,Packer,WH-01,Day,63,76,10.403503168648722,7.305231590550032,0,1,1.19962485704061
2025-01-21,E-1073,Packer,WH-02,Night,134,150,8.986687676839681,16.691355635578294,3,0,2.269313706626804
2025-08-27,E-1136,Supervisor,WH-01,Night,79,58,6.094447555490876,9.516859316927603,3,0,1.6712568379595072
2025-04-23,E-1080,Picker,WH-03,Day,190,191,11.747375436746482,16.258950863402283,0,2,2.8777395798753496
2025-09-25,E-1081,Picker,WH-02,Day,139,149,6.327697572893717,23.547269489976724,4,0,0.1777770613892211
2024-10-21,E-1092,Supervisor,WH-03,Day,60,145,6.41125165311934,22.616488611775438,0,0,1.5135446244088095
2025-03-06,E-1006,Packer,WH-01,Day,51,168,9.683762767130435,17.34862821818001,0,0,2.4397276968481387
2024-10-15,E-1122,Supervisor,WH-03,Night,123,136,8.039294551458966,16.916907214864867,3,1,0.49592608371224367
2025-11-09,E-1107,Packer,WH-02,Day,75,162,11.313552914740468,14.3191092330447,4,0,3.2170385481414816
2026-01-23,E-1043,Supervisor,WH-03,Day,97,70,8.667767858999195,8.075896948177197,2,2,3.1039397986437884
2025-12-27,E-1144,Supervisor,WH-02,Day,98,148,6.03102782502046,24.53976408233499,4,2,1.7769207532808267
2025-02-01,E-1141,Packer,WH-03,Day,64,127,6.588118066645338,19.277128721020063,0,1,1.970376134977014
2024-10-12,E-1079,Picker,WH-03,Night,87,113,10.887621408347474,10.378759121194605,2,1,1.829149033778168
2025-07-14,E-1116,Packer,WH-01,Day,164,133,11.835710872782057,11.237178858927088,2,0,1.2568062295609952
2025-04-05,E-1145,Supervisor,WH-02,Day,153,123,7.284449458574402,16.885284289428185,1,0,3.153428467443479
2024-06-10,E-1051,Packer,WH-01,Night,50,152,7.589166815081933,20.028549075760303,0,0,0.5992662918790419
2025-08-16,E-1021,Picker,WH-02,Day,91,145,6.044893829582235,23.987187217483523,1,0,3.8322230761841203
2024-12-06,E-1005,Packer,WH-01,Night,196,177,7.939525886147716,22.293522628198268,3,1,2.4327333112306238
2025-12-13,E-1062,Packer,WH-03,Night,155,193,6.226544545545127,30.996325263276997,1,0,3.0661179688531215
2024-04-29,E-1105,Picker,WH-02,Night,164,197,8.359205662989229,23.56683253675964,2,0,0.9961691425821706
2025-11-25,E-1125,Packer,WH-01,Night,69,73,8.353445064975357,8.738909447801026,4,0,1.706655946135331
2026-02-05,E-1065,Packer,WH-03,Day,130,66,9.769271205254505,6.755877548419498,3,1,1.093879048419243
2026-01-18,E-1100,Picker,WH-03,Day,172,153,11.994405364490884,12.755947072870523,3,1,0.93853685698131
2024-03-03,E-1143,Packer,WH-01,Night,198,155,7.889902952804516,19.645362044016558,0,1,0.2716711444126001
2024-12-24,E-1027,Packer,WH-01,Day,164,198,8.840268596080387,22.397509515467615,3,1,2.5413149969831057
2024-04-01,E-1071,Picker,WH-03,Day,111,110,9.662924839937755,11.383716816813052,1,2,3.0607045177056453
2025-03-29,E-1078,Picker,WH-01,Night,192,161,10.857507669381565,14.8284491158154,3,1,3.8776446842723398
2024-11-22,E-1100,Picker,WH-03,Day,92,51,10.013395021469819,5.09317767756594,3,1,3.6383031481282826
2025-01-13,E-1083,Supervisor,WH-01,Day,93,84,6.014302842972355,13.966706066049376,2,1,2.5367118623738785
2026-01-31,E-1083,Picker,WH-01,Day,188,81,6.625514489300578,12.22546567980576,2,2,3.5900060544069516
2025-02-28,E-1027,Packer,WH-03,Day,164,117,8.470248996690142,13.813053198993234,2,2,0.6788151660464394
2024-05-31,E-1093,Picker,WH-01,Day,176,159,10.674173306123144,14.895767141872343,4,0,1.420613816120433
2025-08-10,E-1103,Supervisor,WH-01,Day,84,117,6.31608799309106,18.524124446648315,2,0,0.864728250186205
2025-09-03,E-1052,Picker,WH-01,Day,118,129,7.268952265947187,17.746711669070308,4,1,2.675398818421604
2024-08-08,E-1104,Supervisor,WH-02,Day,108,74,7.341220331840397,10.080067979848886,2,1,1.606251683197859
2025-06-22,E-1039,Packer,WH-02,Day,96,171,8.17600865238202,20.914850664961126,1,1,1.5268972911200263
2026-02-10,E-1141,Packer,WH-01,Night,132,57,6.404274494773846,8.900305576613615,4,0,3.2621459957079195
2025-07-09,E-1034,Packer,WH-02,Day,187,155,11.515807839219725,13.459759155767774,2,0,3.9406916110642207
2024-09-02,E-1023,Picker,WH-01,Day,149,145,9.329169738217056,15.542647852788631,0,0,1.2615218833406043
2024-09-01,E-1096,Supervisor,WH-01,Night,128,199,9.672858142208845,20.573029922938304,3,2,3.344277225172388
2024-06-06,E-1029,Packer,WH-01,Night,195,59,7.197475522077466,8.197318604144463,0,2,1.307722450269241
2025-03-13,E-1077,Supervisor,WH-03,Night,72,125,10.319919485606892,12.112497599844309,0,1,3.6272920779259707
2024-03-04,E-1028,Supervisor,WH-01,Night,119,127,6.068218941375563,20.928710916157424,3,2,3.194849188961938
2026-02-12,E-1117,Supervisor,WH-02,Day,136,182,8.699114218915703,20.921670347108662,0,1,1.000276959478346
2026-02-02,E-1039,Supervisor,WH-02,Night,120,73,9.310410793086458,7.840685188048513,4,1,3.2217039562364613
2024-10-10,E-1055,Picker,WH-03,Day,192,113,10.270631978850624,11.00224409098589,1,2,1.7299814873794324
2026-01-15,E-1081,Packer,WH-02,Day,185,154,9.154013046379301,16.82322269148522,1,0,1.625084303484766
2025-04-28,E-1127,Packer,WH-02,Day,167,53,11.868795700021575,4.46549096804351,0,2,2.600413961270445
2024-08-15,E-1084,Packer,WH-03,Night,143,163,7.953792140664881,20.49336934097631,4,0,0.6906059008574577
2024-04-07,E-1039,Supervisor,WH-01,Night,180,65,9.809078456190505,6.626514436631764,0,2,1.3223835173761413
2024-07-23,E-1120,Supervisor,WH-02,Night,68,197,10.20732344071829,19.299868486007053,3,2,3.330695228348805
2025-01-15,E-1085,Supervisor,WH-02,Night,163,138,8.595232525894069,16.055412065265255,2,0,3.4294582298820813
2025-07-04,E-1131,Picker,WH-03,Day,196,139,6.166216012548034,22.54218790213315,0,2,3.537484236070668
2024-10-24,E-1135,Packer,WH-03,Night,197,84,9.181313691073715,9.149017540013554,3,0,1.5368676201843212
2025-03-18,E-1012,Supervisor,WH-03,Night,138,160,10.338150619624205,15.47665592105835,4,0,2.37480696226192
2024-04-08,E-1087,Supervisor,WH-02,Day,101,167,8.785563680547254,19.00845592523183,2,2,3.121223025131716
2025-05-04,E-1004,Picker,WH-01,Day,85,170,9.890168801988377,17.188786501381273,4,0,3.5335848039435014
2025-07-05,E-1101,Supervisor,WH-01,Night,94,157,9.421465747568451,16.664073744631455,1,1,0.0664752435652809
2025-09-13,E-1093,Supervisor,WH-02,Day,145,73,8.125901501390114,8.98361861604054,4,2,0.9483764131800485
2026-02-27,E-1014,Packer,WH-03,Night,88,160,8.803967921326905,18.173623692155086,3,2,0.9621111990971389
2025-08-01,E-1055,Packer,WH-03,Day,72,103,6.330414084395855,16.270657594720337,1,1,0.6198881521902204
2025-06-24,E-1057,Supervisor,WH-03,Day,114,99,6.580548715884906,15.044338135666726,1,0,0.4623770927356716
2024-03-16,E-1139,Packer,WH-03,Day,196,78,10.153951299100436,7.681738635767361,1,2,1.6842964559064657
2024-05-17,E-1041,Packer,WH-01,Day,103,81,10.557913529750959,7.671970391853611,1,0,3.0062007593698787
2024-04-18,E-1028,Picker,WH-01,Night,189,64,11.163840412288533,5.732794238938813,4,2,3.740492088588449
2025-02-14,E-1010,Picker,WH-01,Night,191,152,6.6687328349114185,22.79293589394769,2,2,2.152096960437685
2026-02-08,E-1014,Packer,WH-03,Night,191,96,7.549937829088675,12.71533649325266,0,2,1.6596361444462762
2024-11-07,E-1122,Picker,WH-02,Day,191,191,9.22640555465117,20.701452897191803,2,1,3.6624572970685056
2025-05-13,E-1056,Supervisor,WH-01,Day,126,149,9.798730550854795,15.206051358050859,4,1,3.968134605066995
2026-01-11,E-1148,Packer,WH-03,Night,197,161,9.432874852504188,17.06796735008719,4,0,3.1787244145459725
2025-10-04,E-1032,Supervisor,WH-03,Night,78,178,8.55938064120869,20.79589721048604,2,0,1.7102696712245837
2024-08-29,E-1050,Picker,WH-03,Night,194,141,8.869564367718576,15.89706034641112,1,1,0.9641639910227227
2024-12-08,E-1081,Supervisor,WH-03,Day,91,170,10.259479797038335,16.570040914654847,1,0,3.7637856006844137
2025-05-08,E-1148,Packer,WH-03,Night,102,149,7.939774461492152,18.766276135757874,4,2,1.761417095842389
2024-09-24,E-1056,Picker,WH-02,Night,137,101,11.903282165783986,8.485054675955237,4,1,1.5101595416478357
2024-05-03,E-1130,Supervisor,WH-01,Day,100,176,11.79452384746358,14.92217933306811,0,0,3.349297851857088
2024-06-20,E-1089,Picker,WH-01,Night,112,99,8.470054279478234,11.688236784959367,1,1,3.747393924370202
2024-06-13,E-1004,Supervisor,WH-01,Day,146,149,6.986410601295476,21.32711752904578,1,0,3.7899979220046727
2025-01-05,E-1061,Picker,WH-01,Night,79,71,8.923266949797455,7.956727104484036,4,0,3.3784878024726765
2025-08-27,E-1117,Packer,WH-03,Night,133,150,6.118740945800741,24.514847307425917,2,1,3.3578679539826917
2025-03-20,E-1059,Picker,WH-03,Night,78,173,11.122912885596023,15.553479720589376,3,0,2.9527188939678237
2024-08-15,E-1084,Packer,WH-03,Night,193,177,9.180750162022903,19.279470291238106,4,1,1.5832782312278568
2025-05-17,E-1104,Supervisor,WH-02,Night,77,113,6.431091189001932,17.57089064344879,1,1,1.3394140307459126
2024-03-16,E-1060,Picker,WH-02,Night,161,175,6.4178169810326295,27.267838973470138,0,0,2.6043850478333104
2025-09-26,E-1126,Supervisor,WH-03,Night,131,168,10.144145690264448,16.56127633904481,3,0,2.435137706549658
2024-12-12,E-1055,Packer,WH-01,Day,162,164,7.822487506065597,20.965198074504247,0,2,3.705952858255737
2025-03-17,E-1109,Packer,WH-01,Night,145,145,6.661905136602758,21.765545594956162,0,1,3.3585975680606612
2024-04-23,E-1085,Supervisor,WH-02,Night,86,148,6.144389715650873,24.08701382059429,4,1,1.2203770446039468
2025-10-29,E-1067,Packer,WH-01,Night,161,146,11.006628379778576,13.264734209454351,0,1,2.6577005353334093
2024-08-09,E-1064,Supervisor,WH-03,Night,155,103,7.733936673657263,13.3179264773179,0,0,1.6569871461038326
2025-01-20,E-1123,Supervisor,WH-01,Day,130,177,10.953219856952357,16.159631807961244,4,2,1.3742000776757055
2024-10-04,E-1088,Picker,WH-03,Night,131,82,10.499228029432437,7.810098015790283,1,2,0.5777803440457774
2025-08-14,E-1109,Picker,WH-03,Day,172,83,11.256135959517993,7.373755993931172,3,2,2.704807302515799
2025-02-06,E-1086,Picker,WH-03,Day,53,150,10.075029796243538,14.88829343769557,3,0,3.8106724336734645
2025-07-28,E-1012,Picker,WH-01,Day,83,55,8.204130620737363,6.703940069040096,1,1,2.8634858006971236
2025-02-01,E-1066,Packer,WH-02,Night,88,100,8.62393179349197,11.595639018790104,1,0,3.973370789204477
2024-10-02,E-1004,Supervisor,WH-01,Day,125,143,6.968877161633895,20.519804938916845,0,2,1.6942636647167397
2024-04-10,E-1053,Supervisor,WH-03,Night,164,127,8.92981069955417,14.222026006255719,4,1,0.141515598111992
2024-08-19,E-1072,Picker,WH-02,Night,51,160,10.201571104494938,15.683858727358379,3,1,3.1541308514255886
2025-08-08,E-1113,Supervisor,WH-02,Night,66,80,7.999046649402969,10.001191830275303,3,0,2.795773574105183
2025-02-22,E-1046,Packer,WH-02,Night,187,73,11.224740643587326,6.503491022013481,1,0,1.5385210875025521
2025-06-16,E-1130,Supervisor,WH-01,Night,104,86,10.844176332288406,7.930523938820142,3,0,1.1252478374302166
2025-09-20,E-1062,Packer,WH-03,Night,177,99,6.4488336335581815,15.35161327233312,3,1,0.533539002068323
2025-02-08,E-1074,Picker,WH-01,Night,128,135,8.562584179183236,15.76626835718622,4,1,2.3842596066322126
2024-09-13,E-1119,Packer,WH-02,Night,106,74,10.202560101864329,7.2530815071089725,1,2,3.511288283930345
2024-04-07,E-1043,Packer,WH-03,Night,153,114,9.226260228444268,12.35603561761044,2,1,1.9644522093753323
2025-06-27,E-1121,Supervisor,WH-02,Night,69,138,9.347014936946081,14.764071838007384,1,0,2.334023030643839
2025-04-12,E-1012,Packer,WH-03,Night,103,118,10.752384460992184,10.97430997078684,1,2,2.779564275239824
2024-08-20,E-1098,Supervisor,WH-01,Day,118,140,10.151076567300844,13.791640627652736,3,0,2.426641743954564
2025-05-20,E-1149,Packer,WH-02,Day,102,196,10.892661112729085,17.993766442523015,0,1,0.4216777040629469
2025-06-23,E-1141,Packer,WH-01,Night,165,122,8.120907850680993,15.022950911796084,2,2,0.10129155214861063
2024-04-19,E-1030,Packer,WH-02,Night,98,172,9.157606109550345,18.78220114977685,3,0,1.1795573114694036
2025-05-15,E-1142,Packer,WH-03,Night,56,168,9.663290140135826,17.38538298692112,3,0,2.0672574209301025
2024-06-01,E-1020,Supervisor,WH-03,Night,180,74,7.032693981388356,10.522283522621201,4,1,3.6992776601880957
2024-11-08,E-1064,Supervisor,WH-02,Night,150,110,11.190640187627574,9.829643179986837,0,1,3.17468019289502
2025-01-24,E-1065,Supervisor,WH-03,Night,110,178,11.966261398306713,14.875155579100745,2,1,2.1464233654143015
2024-06-14,E-1007,Picker,WH-02,Night,132,77,8.636092817077321,8.916069063979654,3,0,3.12832776612136
2025-07-06,E-1146,Supervisor,WH-02,Night,142,186,9.32777320004676,19.940450524576175,4,0,2.890736330682077
2025-12-25,E-1124,Picker,WH-03,Day,148,149,6.928323901611188,21.50592294989989,2,2,2.1831327568662027
2025-08-18,E-1010,Packer,WH-01,Day,140,52,6.383181957754633,8.146407284665855,3,2,3.6022457400091574
2024-04-02,E-1058,Picker,WH-03,Day,86,150,11.243278325542427,13.341304524964992,2,2,0.14888868179795978
2026-01-04,E-1003,Supervisor,WH-02,Night,118,198,9.979182312673283,19.841305008381852,4,2,2.811293207320022
2024-10-22,E-1020,Picker,WH-03,Night,71,159,6.835103270069405,23.262267403662136,0,1,3.780917218432011
2025-01-26,E-1136,Picker,WH-01,Night,128,154,8.021554201470341,19.198274565267162,2,1,2.497452169260608
2024-09-08,E-1058,Packer,WH-03,Day,101,53,8.025981073399054,6.603554072119705,2,2,1.4316512835952269
2025-11-18,E-1123,Supervisor,WH-02,Day,189,140,7.560404261221478,18.517528317643325,1,0,3.588427708927086
2025-04-27,E-1123,Picker,WH-02,Night,176,94,10.27943540132729,9.144471104693418,0,2,0.6885817371262473
2025-07-10,E-1069,Picker,WH-02,Day,64,198,11.385586925338183,17.390407828634523,2,1,1.9747678644122613
2024-03-18,E-1094,Picker,WH-02,Night,84,174,8.255139506132702,21.077778258106513,3,1,2.1206729496740753
2025-06-22,E-1107,Picker,WH-03,Day,68,129,8.734794458273253,14.768521528038509,4,2,0.08980781352557266
2025-09-20,E-1102,Picker,WH-03,Day,168,92,6.20493644628253,14.826904481047276,1,2,0.24395601269202327
2025-10-25,E-1029,Supervisor,WH-02,Night,166,89,8.990605696013773,9.89922181099106,4,0,2.529609558493666
2025-01-08,E-1080,Packer,WH-03,Night,157,196,10.301507157742579,19.026342165154645,0,2,1.2763694171696103
2025-01-25,E-1116,Picker,WH-01,Night,141,173,8.769678091023097,19.727063890416677,3,0,0.3520805236217597
2025-01-14,E-1057,Packer,WH-03,Day,67,158,11.075673203914436,14.265498547226784,0,0,2.708825540814043
2025-11-28,E-1008,Picker,WH-02,Day,97,144,7.6606336698883695,18.7974006074746,0,0,0.993963143461726
2025-08-17,E-1001,Packer,WH-01,Night,194,82,7.462134826028558,10.988812439300487,1,1,0.2501934929416616
2024-04-15,E-1134,Supervisor,WH-01,Night,191,178,11.299350760283026,15.75311748225979,0,2,1.7467012169583698
2024-09-18,E-1117,Supervisor,WH-01,Day,124,145,11.496939449832754,12.612052158116683,0,2,2.6075069630096377
2024-03-25,E-1087,Packer,WH-03,Night,121,199,6.2629522352469635,31.7741525921366,0,2,2.027523333035278
2025-04-12,E-1128,Packer,WH-03,Night,75,190,9.932519251792499,19.12908449341401,4,1,2.8881213905515533
2024-07-01,E-1103,Packer,WH-02,Day,151,58,6.3396880529312085,9.148715128528005,3,1,2.4909100307515586
